application_id,application_time,credit_score,annual_income,debt_to_income,employment_length,loan_amount,loan_purpose,home_ownership,number_of_delinquent_accounts,delinquent_months,months_since_last_delinquent,revolving_utilization,inquiries_last_6m,model_score,probability_of_default,risk_rating,application_status,actual_default,past_due_days,score_band,income_band
BL001029,2024-02-29 00:08:33,661,110568,33.93,6,12534,other,RENT,0,0,0,62.84,0,640,0.055892,HIGH,APPROVED,0,0,600-700,100K+
BL001030,2024-12-22 04:51:53,625,56633,13.36,6,19835,major_purchase,RENT,0,0,0,34.84,1,656,0.052408,HIGH,APPROVED,0,0,600-700,50-75K
BL001031,2024-07-02 21:34:30,767,69265,24.9,11,21491,debt_consolidation,OWN,1,4,12,38.53,1,711,0.010777,LOW,APPROVED,0,0,700-800,50-75K
BL001032,2024-02-10 18:51:39,776,45378,21.97,2,14835,credit_card,MORTGAGE,1,5,4,73.24,0,721,0.007027,LOW,APPROVED,0,0,700-800,<50K
BL001033,2024-07-30 07:12:34,774,71574,28.86,3,43384,debt_consolidation,RENT,0,0,0,30.51,1,742,0.004217,LOW,APPROVED,0,0,700-800,50-75K
BL001034,2024-10-14 19:36:21,666,92971,22.05,4,17525,debt_consolidation,OWN,0,0,0,44.97,2,634,0.083354,HIGH,APPROVED,1,60,600-700,75-100K
BL001035,2024-02-29 11:16:28,626,98754,7.35,0,13869,credit_card,MORTGAGE,1,2,28,45.96,0,636,0.061883,HIGH,APPROVED,0,0,600-700,75-100K
BL001036,2024-09-02 17:50:03,626,69453,19.05,14,14926,major_purchase,MORTGAGE,1,6,28,46.93,2,610,0.101632,HIGH,APPROVED,0,0,600-700,50-75K
BL001037,2024-10-23 01:21:02,678,49644,45.85,5,12373,other,MORTGAGE,0,0,0,18.12,3,621,0.082822,HIGH,APPROVED,0,0,600-700,<50K
BL001038,2024-02-22 15:34:37,722,46864,23.6,16,56827,other,MORTGAGE,0,0,0,44.57,3,679,0.027804,MEDIUM,DECLINED,0,0,600-700,<50K
BL001039,2024-03-27 05:13:55,718,40706,34.28,7,35080,credit_card,MORTGAGE,0,0,0,27.62,2,664,0.023831,MEDIUM,APPROVED,0,0,600-700,<50K
BL001040,2024-06-04 02:42:16,611,55302,22.84,11,38937,major_purchase,MORTGAGE,0,0,0,20.93,1,602,0.171624,HIGH,APPROVED,0,0,600-700,50-75K
BL001041,2024-04-23 01:50:45,701,82353,20.91,2,18118,credit_card,OWN,1,3,6,81.53,0,682,0.029711,MEDIUM,APPROVED,0,0,600-700,75-100K
BL001042,2024-10-13 18:19:58,691,48230,23.65,3,28938,other,MORTGAGE,0,0,0,58.61,1,679,0.021836,MEDIUM,APPROVED,0,0,600-700,<50K
BL001043,2024-08-07 20:38:06,695,46106,21.46,6,25184,debt_consolidation,RENT,0,0,0,39.81,3,694,0.016062,LOW,APPROVED,0,0,600-700,<50K
BL001044,2024-02-12 16:04:58,689,38897,31.19,5,34114,debt_consolidation,OTHER,0,0,0,22.57,0,644,0.043134,HIGH,APPROVED,0,0,600-700,<50K
BL001045,2024-01-29 18:53:24,679,81202,19.4,6,38184,home_improvement,OTHER,0,0,0,19.46,0,679,0.019768,MEDIUM,APPROVED,0,0,600-700,75-100K
BL001046,2024-05-25 11:49:36,723,55768,6.69,5,39783,other,RENT,1,3,33,25.17,0,738,0.004827,LOW,DECLINED,0,0,700-800,50-75K
BL001047,2024-04-07 18:32:09,697,30164,31.36,0,18667,credit_card,RENT,1,4,26,20.79,0,678,0.028619,MEDIUM,APPROVED,0,0,600-700,<50K
BL001048,2024-02-02 06:17:02,702,103425,28.26,1,29657,other,RENT,1,7,23,70.86,2,651,0.047455,HIGH,APPROVED,0,0,600-700,100K+
BL001049,2024-04-04 02:09:11,652,101153,19.73,5,10360,credit_card,RENT,0,0,0,38.86,1,631,0.064926,HIGH,APPROVED,0,0,600-700,100K+
BL001050,2024-01-21 18:48:40,712,63226,22.12,3,30028,credit_card,RENT,0,0,0,66.94,1,675,0.024535,MEDIUM,APPROVED,0,0,600-700,50-75K
BL001051,2024-02-29 23:21:29,683,53482,30.31,2,16249,home_improvement,MORTGAGE,0,0,0,16.68,2,673,0.021958,MEDIUM,APPROVED,0,0,600-700,50-75K
BL001052,2024-03-26 03:05:04,574,61689,26.89,4,7955,debt_consolidation,OWN,0,0,0,56.08,1,574,0.398233,VERY_HIGH,DECLINED,0,0,<600,50-75K
BL001053,2024-09-12 14:28:26,717,41278,14.62,4,21450,major_purchase,MORTGAGE,0,0,0,24.9,2,748,0.00368,LOW,APPROVED,0,0,700-800,<50K
BL001054,2024-08-17 00:32:44,675,98618,35.73,2,31326,credit_card,RENT,0,0,0,51.38,1,608,0.204383,VERY_HIGH,DECLINED,1,60,600-700,75-100K
BL001055,2024-11-21 21:41:01,741,117144,46.46,1,39962,debt_consolidation,RENT,0,0,0,78.84,2,625,0.067054,HIGH,APPROVED,0,0,600-700,100K+
BL001056,2024-12-24 23:00:34,681,99701,23.64,1,17419,debt_consolidation,MORTGAGE,1,3,51,29.99,1,663,0.030522,MEDIUM,APPROVED,0,0,600-700,75-100K
BL001057,2024-01-09 08:05:56,685,69789,14.51,1,15271,credit_card,MORTGAGE,0,0,0,66.97,1,708,0.018026,MEDIUM,APPROVED,0,0,700-800,50-75K
BL001058,2024-07-21 17:11:33,702,69620,33.09,1,11313,home_improvement,RENT,1,3,21,97.39,1,647,0.054638,HIGH,APPROVED,1,60,600-700,50-75K
BL001059,2024-09-22 10:47:16,689,79679,36.07,5,31825,debt_consolidation,RENT,0,0,0,47.51,1,661,0.070531,HIGH,APPROVED,0,0,600-700,75-100K
BL001060,2024-02-12 11:56:11,665,135452,15.51,6,53619,other,RENT,0,0,0,33.39,0,739,0.006732,LOW,APPROVED,0,0,700-800,100K+
BL001061,2024-05-19 09:02:12,591,43763,9.95,1,17467,home_improvement,OWN,0,0,0,36.75,4,621,0.150611,HIGH,DECLINED,0,0,600-700,<50K
BL001062,2024-06-14 05:05:06,791,62144,11.36,10,27590,other,OTHER,0,0,0,35.07,0,790,0.000965,LOW,APPROVED,0,0,700-800,50-75K
BL001063,2024-11-22 09:12:16,603,45938,19.01,1,37831,credit_card,OWN,2,3,29,46.65,1,590,0.223476,VERY_HIGH,APPROVED,1,90,<600,<50K
BL001064,2024-06-06 00:48:33,671,36262,13.56,4,13498,credit_card,OWN,1,2,32,36.95,0,654,0.045315,HIGH,APPROVED,0,0,600-700,<50K
BL001065,2024-06-14 20:23:32,726,72825,19.24,2,28763,home_improvement,RENT,1,7,22,68.06,2,707,0.019438,MEDIUM,APPROVED,0,0,700-800,50-75K
BL001066,2024-09-15 10:10:57,711,104391,19.3,2,32638,home_improvement,RENT,0,0,0,67.45,2,663,0.035107,MEDIUM,APPROVED,0,0,600-700,100K+
BL001067,2024-04-19 07:57:28,721,38866,8.43,3,22603,credit_card,OWN,1,8,29,0.0,1,734,0.006313,LOW,APPROVED,0,0,700-800,<50K
BL001068,2024-12-05 14:28:48,732,97761,26.04,29,19611,home_improvement,OTHER,0,0,0,76.44,1,719,0.007377,LOW,APPROVED,0,0,700-800,75-100K
BL001069,2024-11-09 00:22:15,759,84823,35.55,6,12516,credit_card,MORTGAGE,3,7,59,49.9,2,622,0.071845,HIGH,APPROVED,0,0,600-700,75-100K
BL001070,2024-11-02 01:04:06,706,77302,4.66,0,25479,credit_card,MORTGAGE,1,5,38,0.59,1,721,0.010227,LOW,APPROVED,0,0,700-800,75-100K
BL001071,2024-01-09 05:30:00,850,115711,20.69,5,18004,home_improvement,RENT,2,7,17,47.56,2,758,0.002992,LOW,APPROVED,0,0,700-800,100K+
BL001072,2024-05-23 13:34:14,634,46547,18.69,8,27408,credit_card,MORTGAGE,0,0,0,75.94,3,628,0.099024,HIGH,DECLINED,1,150,600-700,<50K
BL001073,2024-07-18 04:36:21,703,129701,15.85,2,30141,major_purchase,MORTGAGE,1,1,51,36.7,1,703,0.010623,LOW,APPROVED,0,0,700-800,100K+
BL001074,2024-09-20 15:27:46,670,53289,23.27,1,18785,debt_consolidation,RENT,0,0,0,55.86,1,660,0.040625,MEDIUM,APPROVED,0,0,600-700,50-75K
BL001075,2024-10-14 23:35:37,660,79997,13.1,1,47533,other,MORTGAGE,1,2,39,23.08,2,710,0.009298,LOW,APPROVED,0,0,700-800,75-100K
BL001076,2024-08-14 17:16:58,706,31229,29.86,21,9982,debt_consolidation,RENT,2,7,41,62.34,2,620,0.097539,HIGH,APPROVED,0,0,600-700,<50K
BL001077,2024-09-19 11:11:10,770,97141,19.41,3,14543,debt_consolidation,RENT,1,4,4,10.9,0,737,0.005957,LOW,APPROVED,0,0,700-800,75-100K
BL001078,2024-02-05 07:57:52,651,63437,13.21,5,16043,other,MORTGAGE,0,0,0,22.0,2,631,0.074614,HIGH,APPROVED,0,0,600-700,50-75K
BL001079,2024-06-18 21:25:26,651,48543,26.17,8,22356,major_purchase,MORTGAGE,1,0,50,26.99,1,584,0.267998,VERY_HIGH,DECLINED,0,0,<600,<50K
BL001080,2024-11-19 11:03:30,730,39365,23.25,17,11239,home_improvement,OWN,0,0,0,56.53,1,687,0.0154,LOW,APPROVED,0,0,600-700,<50K
BL001081,2024-03-05 21:02:35,720,68531,35.19,3,33759,other,OWN,1,4,11,47.48,0,661,0.036461,MEDIUM,APPROVED,0,0,600-700,50-75K
BL001082,2024-02-09 02:31:03,798,113846,23.78,2,21591,credit_card,RENT,0,0,0,63.26,1,754,0.005147,LOW,APPROVED,0,0,700-800,100K+
BL001083,2024-03-03 21:13:11,747,79438,18.94,9,26224,credit_card,OWN,2,6,14,34.73,1,715,0.008418,LOW,APPROVED,0,0,700-800,75-100K
BL001084,2024-10-04 15:25:18,703,53634,39.47,3,9888,credit_card,MORTGAGE,0,0,0,24.73,0,603,0.107503,HIGH,APPROVED,0,0,600-700,50-75K
BL001085,2024-09-04 16:29:20,672,44269,24.25,6,16030,home_improvement,RENT,0,0,0,92.21,2,625,0.129882,HIGH,APPROVED,0,0,600-700,<50K
BL001086,2024-06-26 14:41:49,702,38991,25.58,5,23840,credit_card,MORTGAGE,0,0,0,43.66,3,645,0.058511,HIGH,APPROVED,0,0,600-700,<50K
BL001087,2024-03-17 09:55:56,680,53892,35.45,3,25277,major_purchase,RENT,0,0,0,50.1,3,578,0.22049,VERY_HIGH,DECLINED,0,0,<600,50-75K
BL001088,2024-10-17 03:39:46,615,30321,17.31,1,31911,credit_card,OWN,1,3,11,19.03,0,607,0.112517,HIGH,APPROVED,0,0,600-700,<50K
BL001089,2024-10-25 20:10:25,690,52707,21.41,4,21944,other,MORTGAGE,1,5,25,22.18,1,676,0.032153,MEDIUM,DECLINED,0,0,600-700,50-75K
BL001090,2024-07-18 00:25:19,680,102255,15.36,11,16993,credit_card,RENT,0,0,0,51.64,1,672,0.022666,MEDIUM,APPROVED,0,0,600-700,100K+
BL001091,2024-06-25 16:57:10,677,60727,39.79,34,2822,credit_card,MORTGAGE,0,0,0,56.11,1,606,0.102298,HIGH,DECLINED,0,0,600-700,50-75K
BL001092,2024-07-29 14:13:55,666,58183,14.49,4,26145,credit_card,MORTGAGE,1,6,51,22.07,0,676,0.032081,MEDIUM,APPROVED,0,0,600-700,50-75K
BL001093,2024-06-05 22:11:36,783,47588,12.19,4,19546,debt_consolidation,OWN,1,4,12,29.23,1,783,0.001815,LOW,APPROVED,0,0,700-800,<50K
BL001094,2024-07-20 00:40:52,728,85972,11.94,2,17967,major_purchase,RENT,0,0,0,41.42,1,766,0.003115,LOW,APPROVED,0,0,700-800,75-100K
BL001095,2024-08-03 22:00:48,742,82867,38.51,2,24821,credit_card,OTHER,0,0,0,69.58,0,728,0.006242,LOW,APPROVED,0,0,700-800,75-100K
BL001096,2024-02-07 23:59:07,657,118236,31.85,3,14816,debt_consolidation,OWN,0,0,0,37.55,1,627,0.101899,HIGH,APPROVED,0,0,600-700,100K+
BL001097,2024-08-14 23:40:18,634,45482,15.91,6,26590,major_purchase,MORTGAGE,0,0,0,81.67,2,590,0.173288,HIGH,DECLINED,1,120,<600,<50K
BL001098,2024-07-26 13:10:53,674,37692,15.54,3,27711,major_purchase,MORTGAGE,2,1,52,62.07,1,604,0.144108,HIGH,APPROVED,0,0,600-700,<50K
BL001099,2024-05-10 15:09:53,703,47330,43.16,22,25022,other,RENT,2,3,22,77.35,3,577,0.286793,VERY_HIGH,APPROVED,1,120,<600,<50K
BL001100,2024-01-30 10:34:23,671,35713,16.62,0,8767,other,RENT,0,0,0,43.02,1,654,0.05104,HIGH,DECLINED,0,30,600-700,<50K
BL001101,2024-01-28 20:00:23,680,60744,22.66,4,19437,debt_consolidation,RENT,0,0,0,50.09,2,711,0.014963,LOW,APPROVED,0,0,700-800,50-75K
BL001102,2024-09-14 19:43:11,743,51139,15.91,3,22116,home_improvement,RENT,1,1,16,29.06,0,755,0.004389,LOW,APPROVED,0,0,700-800,50-75K
BL001103,2024-09-19 17:03:57,706,42128,44.76,7,20010,home_improvement,OWN,1,3,6,44.89,0,606,0.124444,HIGH,APPROVED,0,0,600-700,<50K
BL001104,2024-01-02 23:23:13,636,60679,15.9,4,23748,home_improvement,OWN,0,0,0,54.65,2,628,0.080718,HIGH,APPROVED,1,60,600-700,50-75K
BL001105,2024-01-07 05:44:38,666,97559,9.48,7,21486,home_improvement,OWN,1,4,25,18.51,1,663,0.047152,HIGH,APPROVED,0,0,600-700,75-100K
BL001106,2024-03-16 18:34:52,654,85640,24.0,10,14101,debt_consolidation,OTHER,1,7,47,35.68,1,640,0.095129,HIGH,DECLINED,0,0,600-700,75-100K
BL001107,2024-08-21 06:04:05,700,46718,24.96,7,89878,home_improvement,MORTGAGE,1,7,38,47.29,1,657,0.051712,HIGH,APPROVED,0,0,600-700,<50K
BL001108,2024-11-27 16:45:11,626,62976,19.6,3,12688,other,RENT,0,0,0,39.43,1,664,0.034908,MEDIUM,APPROVED,0,0,600-700,50-75K
BL001109,2024-09-05 10:45:05,680,71388,15.83,4,11150,home_improvement,OWN,0,0,0,8.14,3,676,0.030423,MEDIUM,APPROVED,0,0,600-700,50-75K
BL001110,2024-12-13 21:10:02,728,83490,5.78,6,31258,debt_consolidation,RENT,0,0,0,52.78,2,767,0.003696,LOW,APPROVED,0,0,700-800,75-100K
BL001111,2024-08-13 18:43:07,692,53045,14.26,10,34239,debt_consolidation,OWN,0,0,0,41.54,0,717,0.014118,LOW,APPROVED,0,0,700-800,50-75K
BL001112,2024-07-09 01:58:34,640,34686,39.34,3,39428,debt_consolidation,RENT,0,0,0,19.48,5,566,0.315721,VERY_HIGH,DECLINED,1,120,<600,<50K
BL001113,2024-05-25 01:19:38,656,72316,7.5,3,33999,home_improvement,RENT,0,0,0,50.6,2,630,0.071719,HIGH,APPROVED,0,0,600-700,50-75K
BL001114,2024-03-05 05:45:23,697,39995,34.03,2,7637,debt_consolidation,RENT,2,5,14,30.97,1,651,0.054721,HIGH,APPROVED,0,0,600-700,<50K
BL001115,2024-03-14 06:30:55,717,52418,43.25,11,10944,other,RENT,0,0,0,33.43,3,637,0.065529,HIGH,APPROVED,1,60,600-700,50-75K
BL001116,2024-04-29 02:06:16,736,54849,34.68,10,49085,major_purchase,RENT,1,3,42,73.11,1,650,0.055928,HIGH,APPROVED,0,0,600-700,50-75K
BL001117,2024-02-02 22:13:01,682,93703,26.01,3,36210,other,RENT,3,5,18,23.01,0,599,0.152187,HIGH,APPROVED,0,60,<600,75-100K
BL001118,2024-12-02 10:13:30,618,50072,34.51,12,16120,major_purchase,MORTGAGE,0,0,0,62.83,0,586,0.255091,VERY_HIGH,APPROVED,0,0,<600,50-75K
BL001119,2024-07-07 10:56:06,768,66594,34.28,0,25739,major_purchase,OWN,2,10,35,49.16,0,707,0.014682,LOW,APPROVED,0,0,700-800,50-75K
BL001120,2024-12-07 21:07:06,706,56195,10.84,5,12309,credit_card,RENT,1,1,36,55.16,0,773,0.00341,LOW,APPROVED,0,0,700-800,50-75K
BL001121,2024-08-24 00:47:33,712,48346,28.16,6,14210,debt_consolidation,OTHER,0,0,0,49.33,1,688,0.029668,MEDIUM,APPROVED,0,0,600-700,<50K
BL001122,2024-06-25 13:54:12,707,91908,14.1,2,22246,debt_consolidation,RENT,1,1,11,65.79,4,646,0.065355,HIGH,DECLINED,0,0,600-700,75-100K
BL001123,2024-05-01 09:45:15,633,50248,4.34,21,33064,home_improvement,RENT,0,0,0,46.26,2,634,0.066603,HIGH,APPROVED,0,0,600-700,50-75K
BL001124,2024-06-08 02:01:45,672,76685,31.95,9,41185,debt_consolidation,OTHER,0,0,0,30.72,1,655,0.060333,HIGH,DECLINED,0,0,600-700,75-100K
BL001125,2024-09-12 14:34:59,704,70381,15.87,6,5821,other,RENT,2,2,52,49.51,1,624,0.090212,HIGH,APPROVED,0,0,600-700,50-75K
BL001126,2024-06-23 15:33:02,747,26909,25.55,7,31462,major_purchase,MORTGAGE,0,0,0,44.16,1,669,0.023913,MEDIUM,APPROVED,0,0,600-700,<50K
BL001127,2024-06-06 22:11:56,693,29458,11.42,7,35351,debt_consolidation,RENT,0,0,0,43.58,3,673,0.028708,MEDIUM,DECLINED,0,0,600-700,<50K
BL001128,2024-03-13 03:25:53,518,18000,32.33,3,21045,debt_consolidation,RENT,1,2,49,55.01,0,479,0.784039,VERY_HIGH,DECLINED,1,90,<600,<50K
BL001129,2024-12-23 07:02:52,677,70637,28.55,11,35650,credit_card,MORTGAGE,0,0,0,73.72,3,634,0.12546,HIGH,APPROVED,0,0,600-700,50-75K
BL001130,2024-04-29 13:19:07,709,69532,20.19,2,27005,debt_consolidation,RENT,0,0,0,52.44,2,719,0.012395,LOW,APPROVED,0,0,700-800,50-75K
BL001131,2024-10-15 19:01:02,761,48884,14.79,2,25416,credit_card,MORTGAGE,0,0,0,69.81,1,765,0.003996,LOW,APPROVED,0,0,700-800,<50K
BL001132,2024-07-23 21:29:10,729,48894,16.53,8,7041,home_improvement,RENT,0,0,0,24.57,1,734,0.005688,LOW,APPROVED,0,0,700-800,<50K
BL001133,2024-11-25 06:56:26,827,53587,24.44,0,32363,credit_card,RENT,0,0,0,45.56,0,836,0.00042,LOW,APPROVED,0,0,800+,50-75K
BL001134,2024-10-01 10:04:05,768,46606,17.07,4,12266,credit_card,OTHER,1,4,46,77.66,0,713,0.011401,LOW,APPROVED,0,0,700-800,<50K
BL001135,2024-08-16 20:05:13,764,60804,13.74,2,9052,credit_card,MORTGAGE,1,3,53,34.45,1,749,0.003774,LOW,APPROVED,0,0,700-800,50-75K
BL001136,2024-08-05 13:11:13,742,60856,28.18,17,12627,other,MORTGAGE,1,2,37,47.22,1,634,0.080827,HIGH,APPROVED,0,0,600-700,50-75K
BL001137,2024-03-19 02:25:01,614,41463,26.14,9,28648,other,RENT,1,2,47,11.06,0,629,0.099438,HIGH,APPROVED,0,30,600-700,<50K
BL001138,2024-07-31 11:43:56,737,117386,32.18,1,23842,home_improvement,MORTGAGE,0,0,0,65.3,2,694,0.014858,LOW,APPROVED,0,0,600-700,100K+
BL001139,2024-12-06 01:45:54,723,97444,30.85,7,21479,home_improvement,MORTGAGE,1,4,45,55.63,2,635,0.076992,HIGH,DECLINED,0,60,600-700,75-100K
BL001140,2024-04-27 18:01:17,661,51563,12.17,5,21837,major_purchase,RENT,0,0,0,26.34,1,688,0.028198,MEDIUM,APPROVED,0,0,600-700,50-75K
BL001141,2024-05-12 03:21:07,722,164259,23.98,4,36818,other,OWN,0,0,0,28.09,1,705,0.013808,LOW,APPROVED,0,0,700-800,100K+
BL001142,2024-05-13 05:48:50,713,186391,14.91,0,84798,debt_consolidation,RENT,1,8,20,67.5,1,702,0.009134,LOW,APPROVED,0,0,700-800,100K+
BL001143,2024-06-26 17:39:04,664,108233,10.55,8,31183,debt_consolidation,OTHER,1,4,30,28.45,0,668,0.027259,MEDIUM,APPROVED,0,0,600-700,100K+
BL001144,2024-06-21 19:46:36,683,106056,24.11,1,15694,debt_consolidation,MORTGAGE,0,0,0,62.0,3,662,0.033602,MEDIUM,APPROVED,0,0,600-700,100K+
BL001145,2024-09-21 08:23:12,676,47734,20.44,4,20061,credit_card,RENT,0,0,0,73.1,1,646,0.052739,HIGH,APPROVED,0,0,600-700,<50K
BL001146,2024-02-25 00:55:04,703,53871,26.74,3,31764,other,RENT,0,0,0,49.56,0,688,0.021557,MEDIUM,APPROVED,0,0,600-700,50-75K
BL001147,2024-08-23 23:45:51,667,30504,19.12,8,12884,major_purchase,MORTGAGE,2,4,1,72.72,0,609,0.11779,HIGH,DECLINED,1,150,600-700,<50K
BL001148,2024-08-14 04:39:35,720,51444,29.07,9,16473,home_improvement,OWN,1,4,6,65.65,0,684,0.033773,MEDIUM,APPROVED,0,0,600-700,50-75K
BL001149,2024-03-23 17:12:40,585,96299,21.49,1,21341,major_purchase,OWN,1,6,42,36.48,1,584,0.236379,VERY_HIGH,APPROVED,0,0,<600,75-100K
BL001150,2024-11-06 01:53:31,674,51673,25.3,0,61197,credit_card,MORTGAGE,0,0,0,42.61,0,645,0.068523,HIGH,APPROVED,0,0,600-700,50-75K
BL001151,2024-06-07 17:14:19,597,29219,32.53,14,26871,credit_card,RENT,0,0,0,54.39,2,538,0.464947,VERY_HIGH,DECLINED,0,0,<600,<50K
BL001152,2024-10-27 11:34:29,663,127727,38.82,10,8791,debt_consolidation,MORTGAGE,1,8,9,78.05,2,573,0.201438,VERY_HIGH,APPROVED,0,0,<600,100K+
BL001153,2024-05-19 19:59:21,718,150510,19.76,11,11795,credit_card,MORTGAGE,0,0,0,4.01,2,723,0.009459,LOW,APPROVED,0,0,700-800,100K+
BL001154,2024-10-04 08:25:54,691,122788,4.97,8,42044,home_improvement,RENT,0,0,0,21.43,1,734,0.007737,LOW,APPROVED,0,0,700-800,100K+
BL001155,2024-04-20 11:41:43,684,31274,8.99,10,8189,other,RENT,2,3,42,25.2,2,672,0.040373,MEDIUM,APPROVED,0,0,600-700,<50K
BL001156,2024-08-22 15:59:55,694,90228,34.24,20,6446,debt_consolidation,OWN,1,2,13,32.27,1,653,0.048671,HIGH,APPROVED,0,0,600-700,75-100K
BL001157,2024-04-09 18:41:20,776,42842,39.02,4,8683,debt_consolidation,MORTGAGE,0,0,0,77.07,4,651,0.055343,HIGH,APPROVED,0,0,600-700,<50K
BL001158,2024-06-10 19:47:01,629,58447,30.96,5,21787,home_improvement,MORTGAGE,0,0,0,71.7,3,573,0.260525,VERY_HIGH,DECLINED,1,60,<600,50-75K
BL001159,2024-03-23 22:07:00,739,85231,36.77,6,25957,credit_card,RENT,2,4,1,40.87,1,630,0.060001,HIGH,DECLINED,0,0,600-700,75-100K
BL001160,2024-04-14 06:24:21,607,123971,20.11,1,9158,credit_card,MORTGAGE,0,0,0,9.54,4,614,0.131179,HIGH,APPROVED,1,120,600-700,100K+
BL001161,2024-06-08 19:24:26,664,46976,18.45,7,16072,debt_consolidation,MORTGAGE,0,0,0,37.08,3,666,0.041581,MEDIUM,APPROVED,0,30,600-700,<50K
BL001162,2024-07-29 02:23:22,699,53218,35.02,0,24445,home_improvement,RENT,2,2,33,61.1,1,620,0.123856,HIGH,DECLINED,0,0,600-700,50-75K
BL001163,2024-05-17 03:05:03,643,35248,30.37,12,25149,major_purchase,RENT,0,0,0,48.07,0,610,0.169685,HIGH,APPROVED,0,0,600-700,<50K
BL001164,2024-01-13 13:30:21,701,62464,28.42,5,13029,debt_consolidation,RENT,0,0,0,100.0,2,644,0.081088,HIGH,APPROVED,0,0,600-700,50-75K
BL001165,2024-03-12 11:28:35,730,40137,29.09,6,29942,other,MORTGAGE,0,0,0,33.99,1,698,0.019879,MEDIUM,APPROVED,0,0,600-700,<50K
BL001166,2024-01-22 01:12:24,624,49794,23.31,14,20818,debt_consolidation,RENT,2,3,1,40.03,0,635,0.094059,HIGH,APPROVED,0,0,600-700,<50K
BL001167,2024-08-01 16:16:04,686,87700,8.61,5,48867,major_purchase,RENT,1,6,36,59.11,0,692,0.020245,MEDIUM,APPROVED,0,0,600-700,75-100K
BL001168,2024-06-29 15:06:19,669,61920,33.8,4,19249,major_purchase,MORTGAGE,1,6,34,63.43,2,621,0.09617,HIGH,APPROVED,0,0,600-700,50-75K
BL001169,2024-03-30 19:16:14,583,65738,25.94,6,27296,home_improvement,MORTGAGE,0,0,0,54.78,0,552,0.312684,VERY_HIGH,DECLINED,0,0,<600,50-75K
BL001170,2024-10-24 23:25:13,680,70679,17.03,6,46465,home_improvement,RENT,0,0,0,7.02,0,716,0.010606,LOW,APPROVED,0,0,700-800,50-75K
BL001171,2024-04-25 11:27:50,646,89442,19.23,5,22382,home_improvement,MORTGAGE,1,1,25,26.91,0,659,0.061145,HIGH,APPROVED,0,0,600-700,75-100K
BL001172,2024-12-09 07:24:40,764,116314,31.41,5,20120,credit_card,OTHER,0,0,0,57.99,2,722,0.00987,LOW,APPROVED,0,0,700-800,100K+
BL001173,2024-10-14 03:11:55,642,36851,17.71,14,16141,debt_consolidation,OWN,1,6,56,36.94,2,634,0.129449,HIGH,DECLINED,1,120,600-700,<50K
BL001174,2024-04-11 14:06:22,783,30157,13.46,2,27891,credit_card,RENT,1,4,5,100.0,2,702,0.017484,MEDIUM,APPROVED,0,0,700-800,<50K
BL001175,2024-05-06 10:46:16,661,78612,27.16,6,6635,credit_card,MORTGAGE,1,5,37,70.29,1,591,0.141008,HIGH,DECLINED,1,90,<600,75-100K
BL001176,2024-08-27 13:34:50,797,85237,31.32,16,11433,other,MORTGAGE,1,9,43,45.25,3,701,0.020493,MEDIUM,APPROVED,0,0,700-800,75-100K
BL001177,2024-03-06 01:14:01,720,116724,32.05,23,22393,major_purchase,MORTGAGE,2,3,57,51.29,0,625,0.084306,HIGH,APPROVED,0,0,600-700,100K+
BL001178,2024-11-08 09:40:34,715,88760,31.24,12,30114,home_improvement,MORTGAGE,3,6,52,46.69,1,659,0.044647,HIGH,APPROVED,0,0,600-700,75-100K
BL001179,2024-05-30 22:50:54,734,136087,26.45,13,64968,credit_card,OWN,0,0,0,26.29,0,766,0.00255,LOW,APPROVED,0,0,700-800,100K+
BL001180,2024-10-21 00:54:51,740,78520,22.09,8,46054,debt_consolidation,OWN,0,0,0,33.68,0,763,0.003037,LOW,APPROVED,0,0,700-800,75-100K
BL001181,2024-05-12 12:15:40,767,46793,6.58,2,26960,home_improvement,RENT,1,3,30,3.45,1,800,0.001822,LOW,APPROVED,0,0,800+,<50K
BL001182,2024-04-04 04:39:40,785,98004,22.45,8,13636,debt_consolidation,RENT,0,0,0,39.1,1,754,0.005451,LOW,APPROVED,0,0,700-800,75-100K
BL001183,2024-12-07 13:28:30,671,41673,18.27,8,7230,home_improvement,MORTGAGE,2,5,38,0.0,1,636,0.058256,HIGH,APPROVED,1,90,600-700,<50K
BL001184,2024-10-07 05:43:46,621,45726,38.57,0,41548,other,MORTGAGE,3,5,31,9.57,0,561,0.417486,VERY_HIGH,DECLINED,1,90,<600,<50K
BL001185,2024-12-25 21:28:34,543,74943,19.27,6,4332,debt_consolidation,RENT,0,0,0,49.04,0,599,0.162917,HIGH,APPROVED,0,0,<600,50-75K
BL001186,2024-05-22 09:11:32,669,55546,26.68,0,59104,credit_card,RENT,0,0,0,47.01,2,659,0.064298,HIGH,APPROVED,0,0,600-700,50-75K
BL001187,2024-05-30 22:57:33,732,95032,30.99,12,11581,credit_card,MORTGAGE,0,0,0,18.39,4,736,0.009799,LOW,APPROVED,0,0,700-800,75-100K
BL001188,2024-01-18 21:15:20,711,52662,13.66,0,34183,credit_card,RENT,2,5,11,81.85,2,658,0.043221,HIGH,APPROVED,0,0,600-700,50-75K
BL001189,2024-03-17 05:48:43,696,142305,13.31,5,31509,credit_card,RENT,0,0,0,68.89,3,698,0.022218,MEDIUM,APPROVED,0,0,600-700,100K+
